VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseRupees,TotalSalesQuantity,TotalSalesRupees,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalestoPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,22.51,500,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,31.57,100,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,44.28,500,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,48.22,1000,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,59.05,250,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,69.23,500,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,69.95,1000,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,77.36,100,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,114.64,500,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,121.86,1000,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,129.78,500,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,153.71,1000,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,167.57,1000,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,168.03,200,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,191.77,100,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,196.39,250,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,205.43,1000,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,206.3,100,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,214.44,1000,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,251.26,100,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,258.32,100,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,275.62,500,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,285.09,1000,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1002,Haldirams Distributors,Haldirams,Coffee 200g,126.02,288.63,100,20,2520.4,1450,212650.15,3667.67,21265.02,15948.77,210129.75,98.8147668835409,72.5,84.3715878431995,126.02,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,30.2,100,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,31.06,500,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,40.29,1000,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,46.52,1000,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,56.25,100,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,73.19,500,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,76.47,500,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,79.87,1000,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,114.73,500,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,131.74,1000,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,148.64,500,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,158.21,1000,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,165.53,500,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,167.14,200,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,172.48,1000,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,176.96,1000,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,179.27,1000,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,214.2,250,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,237.1,100,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,256.32,100,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,274.68,1000,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1001,Nestle Suppliers,Nestle,Salt 500g,61.18,288.4,100,40,2447.2,1285,198505.3,3119.25,19850.53,15880.4,196058.1,98.7671865688221,32.125,81.1152745995423,61.18,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,53.78,500,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,59.41,100,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,69.31,250,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,73.48,1000,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,74.65,200,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,91.44,500,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,107.96,100,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,111.12,200,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,118.81,200,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,120.31,200,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,121.68,1000,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,133.93,1000,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,173.15,1000,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,173.48,1000,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,189.28,500,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,207.13,100,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,227.2,250,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,243.19,1000,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,243.97,500,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1003,Britannia Vendors,Britannia,Butter 200g,59.72,273.2,200,40,2388.8,1275,171698.1,2866.48,17169.81,13735.74,169309.3,98.6087207720994,31.875,71.876297722706,59.72,Small,0
1005,Tata Foods,Tata,Salt 1kg,22.9,28.62,1000,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,54.47,1000,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,57.63,500,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,62.47,1000,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,81.49,200,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,91.19,250,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,91.48,200,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,116.68,1000,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,134.51,1000,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,143.25,1000,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,143.48,200,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,158.65,1000,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,169.96,250,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,185.54,500,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,193.32,100,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,210.55,100,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,214.96,250,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,256.82,250,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1005,Tata Foods,Tata,Salt 1kg,22.9,296.79,500,100,2290,1200,170022.7,2691.86,17002.27,13601.85,167732.7,98.6531210244279,12,74.2457205240175,22.9,Large,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,30.2,100,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,31.06,500,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,40.29,1000,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,46.52,1000,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,56.25,100,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,73.19,500,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,76.47,500,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,79.87,1000,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,114.73,500,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,131.74,1000,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,148.64,500,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,158.21,1000,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,165.53,500,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,167.14,200,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,172.48,1000,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,176.96,1000,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,179.27,1000,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,214.2,250,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,237.1,100,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,256.32,100,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,274.68,1000,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1001,Nestle Suppliers,Nestle,Noodles 1L,105.39,288.4,100,20,2107.8,1285,198505.3,3119.25,19850.53,15880.4,196397.5,98.9381643714299,64.25,94.1765347755954,105.39,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,16.66,1000,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,22.51,500,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,31.57,100,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,44.28,500,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,48.22,1000,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,59.05,250,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,69.23,500,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,69.95,1000,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,77.36,100,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,114.64,500,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,121.86,1000,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,129.78,500,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,153.71,1000,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,167.57,1000,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,168.03,200,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,191.77,100,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,196.39,250,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,205.43,1000,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,206.3,100,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,214.44,1000,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,251.26,100,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,258.32,100,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,275.62,500,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,285.09,1000,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1002,Haldirams Distributors,Haldirams,Butter 500g,51.92,288.63,100,40,2076.8,1450,212650.15,3667.67,21265.02,15948.77,210573.35,99.0233724264949,36.25,102.393177003082,51.92,Small,0
1005,Tata Foods,Tata,Chips 200g,65.19,28.62,1000,30,1955.7,1200,170022.7,2691.86,17002.27,13601.85,168067,98.8497418285911,40,86.9370046530654,65.19,Small,0
1005,Tata Foods,Tata,Chips 200g,65.19,54.47,1000,30,1955.7,1200,170022.7,2691.86,17002.27,13601.85,168067,98.8497418285911,40,86.9370046530654,65.19,Small,0
1005,Tata Foods,Tata,Chips 200g,65.19,57.63,500,30,1955.7,1200,170022.7,2691.86,17002.27,13601.85,168067,98.8497418285911,40,86.9370046530654,65.19,Small,0
1005,Tata Foods,Tata,Chips 200g,65.19,62.47,1000,30,1955.7,1200,170022.7,2691.86,17002.27,13601.85,168067,98.8497418285911,40,86.9370046530654,65.19,Small,0
1005,Tata Foods,Tata,Chips 200g,65.19,81.49,200,30,1955.7,1200,170022.7,2691.86,17002.27,13601.85,168067,98.8497418285911,40,86.9370046530654,65.19,Small,0
1005,Tata Foods,Tata,Chips 200g,65.19,91.19,250,30,1955.7,1200,170022.7,2691.86,17002.27,13601.85,168067,98.8497418285911,40,86.9370046530654,65.19,Small,0
1005,Tata Foods,Tata,Chips 200g,65.19,91.48,200,30,1955.7,1200,170022.7,2691.86,17002.27,13601.85,168067,98.8497418285911,40,86.9370046530654,65.19,Small,0
1005,Tata Foods,Tata,Chips 200g,65.19,116.68,1000,30,1955.7,1200,170022.7,2691.86,17002.27,13601.85,168067,98.8497418285911,40,86.9370046530654,65.19,Small,0
